realty_id,realty_type_ID,original_or_copy,link_original_ID,total_price_USD,square_meter_price_USD,credit,E_oselya
32408781,1434,original, ,28 602,501,YES,NO
32405729,1434,original, ,57 205,992,NO,NO
32406890,1434,original, ,25 742,477,NO,NO
32406798,1434,copy,32406717,24 312,638,NO,NO
32407314,1434,original, ,33 369,680,NO,NO
32406068,1434,original, ,47 671,717,NO,NO
32406717,1434,original, ,24 312,638,NO,NO
32408477,1434,copy,31417735,24 312,424,NO,NO
32406671,1434,original, ,71 506,1192,NO,NO
32212132,1434,original, ,171 614,2019,NO,YES
32405331,1434,original, ,78 180,916,NO,NO
32405690,1434,copy,32391244,46 240,1075,NO,NO
32406906,1434,original, ,57 205,907,NO,NO
32404815,1434,original, ,46 717,692,NO,YES
32406098,1434,copy,32401202,20 975,670,NO,NO
31809828,1436,original, ,23 835,579,NO,NO
32403412,1434,original, ,35 276,820,NO,NO
32403154,1434,original, ,66 739,1711,NO,NO
32393335,1434,copy,32393257,50 454,934,NO,YES
32393321,1434,copy,32393257,50 454,934,NO,YES
32407252,1434,copy,32405542,39 090,970,NO,NO
32393288,1434,copy,32393257,50 454,934,NO,YES
32406909,1434,original, ,50 531,1203,NO,YES
32393274,1434,copy,32393257,50 454,934,NO,YES
32393257,1434,original, ,50 454,934,NO,YES
32393182,1434,copy,32393163,37 374,934,NO,YES
32393163,1434,original, ,37 374,934,NO,YES
32393199,1434,copy,32393163,37 374,934,NO,YES
32406578,1434,original, ,38 136,669,NO,NO
32402283,1434,original, ,32 893,671,YES,NO
31725543,1434,copy,32269055,26 695,761,NO,NO
32396740,1434,original, ,73 413,1095,NO,NO
32401202,1434,original, ,20 975,670,NO,NO
32355745,1434,copy,31237671,42 903,758,NO,NO
32400412,1434,copy,32397799,37 183,1148,NO,NO
32384935,1434,copy,32384922,46 717,934,NO,YES
32384922,1434,original, ,46 717,934,NO,YES
32400684,1434,copy,31120266,41 950,600,NO,NO
32400363,1434,copy,32397799,37 183,1199,NO,NO
32399887,1434,copy,32008781,123 943,1137,NO,NO
32400135,1434,original, ,29 556,675,NO,NO
32403720,1434,copy,32394943,90 574,1257,NO,NO
32403687,1434,copy,32397549,48 624,1157,NO,NO
32403684,1434,copy,32339031,39 567,608,NO,NO
32399770,1434,copy,32397799,37 183,1148,NO,NO
32399758,1434,copy,32283402,61 972,868,NO,NO
32392856,1434,copy,32386510,55 126,934,NO,YES
32392845,1434,copy,32386510,55 126,934,NO,YES
32392826,1434,copy,32386510,55 126,934,NO,YES
32392793,1434,copy,32390328,43 914,934,NO,YES
32392776,1434,copy,32390328,43 914,934,NO,YES
32392749,1434,copy,32390443,43 914,934,NO,YES
32392227,1434,copy,32392207,49 520,934,NO,YES
32392207,1434,original, ,49 520,934,NO,YES
32392191,1434,original, ,49 520,934,NO,YES
32390328,1434,original, ,43 914,934,NO,YES
32390443,1434,original, ,43 914,934,NO,YES
32390298,1434,copy,32390285,45 783,934,NO,YES
32390285,1434,original, ,45 783,934,NO,YES
32390254,1434,original, ,45 783,934,NO,YES
30869674,1434,original, ,29 079,863,NO,NO
32400228,1434,copy,32167723,35 276,470,NO,NO
32397969,1434,copy,32260938,81 040,1210,NO,NO
32397791,1434,original, ,49 577,778,NO,NO
32400132,1434,copy,32369390,30 986,717,NO,NO
32400140,1434,copy,32302586,42 903,689,NO,NO
32397799,1434,original, ,37 183,1148,NO,NO
32399836,1434,copy,32397544,42 903,849,NO,NO
32399790,1434,copy,32397544,43 857,785,NO,NO
32397544,1434,original, ,42 903,767,NO,NO
32397549,1434,original, ,48 624,1157,NO,NO
32402240,1434,copy,32401202,20 975,670,NO,NO
32396952,1434,copy,32393982,90 574,1257,NO,NO
32396268,1434,copy,32396301,47 671,1119,NO,NO
32396301,1434,original, ,47 671,1119,NO,NO
32397904,1434,copy,32397799,37 183,1199,NO,NO
32396961,1434,copy,32396301,47 671,1119,NO,NO
32229108,1434,original, ,24 789,620,NO,NO
32396134,1434,copy,32393982,90 574,1257,NO,NO
32400597,1434,original, ,173 521,2197,NO,NO
32401473,1434,original, ,33 369,1113,NO,NO
32399423,1434,copy,32397799,37 183,1148,NO,NO
32400007,1434,original, ,37 183,759,NO,NO
32400020,1436,copy,32399973,81 040,2251,NO,NO
32399973,1434,original, ,81 040,2251,NO,NO
32395338,1434,original, ,34 227,744,NO,NO
32381265,1434,copy,32381252,48 624,992,NO,YES
32381238,1434,copy,32376055,55 774,1395,NO,YES
32387092,1434,copy,31120266,41 950,600,NO,NO
32387728,1434,copy,31120266,41 950,600,NO,NO
32394898,1434,copy,32393982,90 574,1257,NO,NO
32396934,1434,copy,32396301,47 671,1119,NO,NO
32276479,1434,copy,32269055,26 695,761,NO,NO
32396632,1434,copy,32386739,45 764,689,NO,NO
32396570,1434,copy,32395690,27 649,512,NO,NO
32397262,1434,copy,32396301,47 671,1119,NO,NO
32398442,1434,copy,32393982,90 574,1258,NO,NO
32398429,1434,copy,32389184,34 323,686,NO,NO
31737944,1434,copy,32269055,26 695,761,NO,NO
32390174,1434,copy,32386410,73 813,934,NO,YES
32390154,1434,copy,32386410,73 813,934,NO,YES
32390190,1434,copy,32386410,73 813,934,NO,YES
32390115,1434,original, ,43 914,934,NO,YES
32397019,1434,copy,31120266,41 855,606,NO,NO
32390099,1434,copy,32390443,43 914,934,NO,YES
32390081,1434,copy,32390443,43 914,934,NO,YES
32390054,1434,copy,32390041,37 374,934,NO,YES
32380755,1434,copy,32380550,33 369,834,NO,YES
32390041,1434,original, ,37 374,934,NO,YES
32390072,1434,copy,32390041,37 374,934,NO,YES
32381269,1434,copy,32381252,48 624,992,NO,YES
32397126,1434,copy,31120266,41 950,600,NO,NO
32381252,1434,original, ,48 624,992,NO,YES
32397137,1434,copy,31120266,41 950,600,NO,NO
32396974,1434,original, ,37 850,835,NO,NO
32397049,1434,copy,32395690,27 649,514,NO,NO
32394943,1434,original, ,90 574,1258,NO,NO
32381243,1434,copy,32376055,55 774,1395,NO,YES
32395690,1434,original, ,27 649,512,NO,NO
32381205,1434,copy,32376055,55 774,1395,NO,YES
32381174,1434,copy,32381131,36 230,906,NO,YES
32395378,1434,original, ,38 136,683,NO,NO
32381177,1434,copy,32381131,36 230,906,NO,YES
32381131,1434,original, ,36 230,906,NO,YES
32380919,1434,copy,32376001,55 774,820,NO,YES
32395009,1434,copy,32386739,45 764,693,NO,NO
32393490,1434,copy,32272208,45 764,1074,NO,NO
32393414,1434,copy,32223163,67 692,1320,NO,NO
32354519,1434,copy,32242117,69 599,1122,NO,NO
32393368,1434,original, ,36 230,776,NO,NO
32387062,1434,copy,31120266,41 950,600,NO,NO
32352818,1434,copy,32269055,26 695,761,NO,NO
32394037,1434,copy,32393982,90 574,1258,NO,NO
32393619,1434,copy,32391244,46 240,1058,NO,YES
32393982,1434,original, ,90 574,1258,NO,NO
32393385,1434,copy,32224362,38 136,586,NO,NO
32392736,1436,original, ,40 997,850,NO,NO
32393431,1434,copy,30722622,114 409,1907,NO,NO
32393256,1434,copy,32121620,41 950,887,NO,NO
32392470,1434,copy,31351931,42 903,585,NO,NO
32391609,1434,original, ,61 972,1016,NO,NO
32392515,1434,original, ,92 481,1088,NO,NO
32394478,1434,original, ,51 484,1167,NO,NO
32391882,1434,copy,32008781,123 943,1263,NO,NO
31430236,1434,original, ,147 779,1217,NO,NO
32391763,1436,original, ,95 341,915,NO,NO
32357723,1434,copy,32357688,49 577,972,NO,NO
31302459,1434,original, ,71 506,1589,NO,YES
32392523,1434,copy,31351931,42 903,585,NO,NO
32391820,1434,copy,31942112,271 722,2123,NO,NO
32391827,1434,copy,32391244,46 240,944,NO,YES
32391601,1434,copy,32369390,30 509,706,NO,NO
31885901,1434,original, ,38 136,666,NO,NO
32393625,1434,copy,32391244,46 240,1058,NO,YES
32393608,1434,copy,32391244,46 240,1058,NO,NO
32393479,1434,copy,32272208,45 764,1074,NO,NO
32393502,1434,copy,32272208,45 764,1074,NO,NO
32392178,1434,copy,32369390,30 986,717,NO,NO
32392292,1434,copy,32386739,45 764,693,NO,NO
32304324,1434,copy,32304304,45 764,1017,NO,NO
32304304,1434,original, ,45 764,1017,NO,NO
32391065,1434,copy,32272208,45 764,1074,NO,YES
32390942,1434,copy,32216091,61 972,677,NO,NO
32390889,1434,copy,32272208,45 764,1074,NO,YES
32390222,1434,copy,32272208,45 764,1064,NO,NO
32391244,1434,original, ,44 715,1023,NO,NO
32391202,1434,copy,32389184,34 323,686,NO,NO
32388594,1434,original, ,42 500,813,NO,NO
32390599,1434,copy,31546420,95 341,1402,NO,YES
32387750,1434,original, ,27 649,711,NO,NO
32370145,1434,original, ,81 993,1322,NO,YES
32390147,1434,copy,30894992,33 274,736,NO,NO
32389879,1434,original, ,42 903,1047,NO,YES
32389184,1434,original, ,34 323,686,NO,NO
32388358,1434,copy,32360112,221 191,1143,NO,NO
32388541,1434,copy,32375857,61 972,910,NO,NO
32388450,1434,copy,32350510,26 695,553,NO,NO
32388290,1434,copy,32315656,26 219,536,NO,NO
32388232,1434,copy,32373985,66 739,565,NO,NO
32388190,1434,copy,32340302,107 735,1710,NO,NO
32388051,1434,copy,32375979,48 624,748,NO,NO
32389462,1434,original, ,36 017,767,NO,NO
32387815,1434,copy,32386739,45 764,689,NO,NO
32386869,1434,copy,31546420,95 341,1381,NO,YES
32387296,1434,original, ,90 574,802,NO,NO
32386811,1434,copy,32364001,38 136,689,NO,NO
32386712,1434,original, ,49 577,790,NO,NO
32386739,1434,original, ,45 764,689,NO,NO
32380955,1434,copy,32376001,55 774,820,NO,YES
32389151,1434,original, ,76 272,1121,NO,NO
32380813,1434,copy,32376001,55 774,820,NO,YES
32380771,1434,copy,32380550,33 369,834,NO,YES
32207854,1434,original, ,21 928,542,NO,NO
32380550,1434,original, ,33 369,834,NO,YES
32373260,1434,copy,32372350,35 276,619,NO,NO
32380223,1434,copy,32375736,50 531,1203,NO,YES
32380249,1434,copy,32375736,50 531,1203,NO,YES
24682422,1434,original, ,71 506,998,NO,NO
30969878,1434,copy,30894992,33 274,736,NO,NO
32386213,1434,copy,32372350,35 275,619,NO,NO
32376195,1434,copy,32375736,50 531,1203,NO,YES
32389014,1434,original, ,34 799,773,NO,NO
32009189,1434,original, ,209 750,1085,NO,NO
32389064,1434,original, ,33 369,758,NO,NO
32381929,1434,copy,32375736,50 531,1203,NO,YES
32372826,1434,copy,32372350,37 183,652,NO,NO
32375908,1434,original, ,33 369,834,NO,YES
32376001,1434,original, ,55 774,808,NO,NO
32376031,1434,original, ,36 230,906,NO,YES
32376055,1434,original, ,55 774,1395,NO,NO
32376103,1434,original, ,48 624,992,NO,YES
32387505,1434,copy,32349371,42 999,671,NO,NO
32387463,1434,copy,32199351,34 323,863,NO,NO
32386646,1434,copy,32386602,50 454,934,NO,YES
32388535,1434,copy,32279393,62 925,749,NO,NO
32388376,1434,original, ,135 861,1887,NO,NO
32385089,1434,copy,32385041,63 535,934,NO,YES
32385068,1434,original, ,37 374,934,NO,YES
32385041,1434,original, ,56 061,934,NO,YES
32385030,1434,original, ,42 045,934,NO,YES
32384940,1434,original, ,39 242,934,NO,YES
32384774,1434,original, ,65 404,934,NO,YES
32372350,1434,original, ,34 799,610,NO,NO
32333970,1434,original, ,52 433,810,NO,NO
32386602,1434,original, ,50 454,934,NO,YES
32386585,1434,original, ,37 374,934,NO,YES
32386510,1434,original, ,55 126,934,NO,YES
32386484,1434,original, ,49 520,934,NO,YES
32386468,1434,original, ,45 783,934,NO,NO
32386430,1434,copy,32386301,43 914,934,NO,YES
32386410,1434,original, ,73 813,934,NO,YES
32379407,1434,original, ,69 599,870,NO,NO
32386301,1434,original, ,43 914,934,NO,YES
32386247,1434,copy,32386301,43 914,934,NO,YES
32386202,1434,original, ,37 374,934,NO,YES
32385511,1434,original, ,81 993,1355,YES,YES
32378989,1434,copy,32377428,38 613,788,NO,NO
32385865,1434,copy,32384922,46 717,934,NO,YES
32386183,1434,copy,31546420,95 341,1381,NO,NO
32384934,1434,copy,32384922,46 717,934,NO,NO
32385760,1434,copy,32272208,45 764,1074,YES,YES
32385841,1434,original, ,58 158,833,NO,NO
32385848,1434,copy,32269070,69 599,1041,NO,NO
32375736,1434,original, ,50 531,1203,NO,NO
32379952,1434,copy,30463465,238 353,1339,NO,YES
32385435,1434,copy,32376036,100 108,1215,NO,NO
32356820,1434,copy,32375857,61 972,910,NO,NO
32385919,1434,original, ,66 739,953,NO,NO
32384537,1434,copy,27126648,166 847,1414,NO,NO
32385869,1434,original, ,68 646,1073,NO,YES
32380471,1434,original, ,58 158,1419,NO,NO
32384114,1436,original, ,26 695,884,NO,NO
32381885,1434,original, ,27 067,810,NO,YES
32381830,1434,copy,32358561,45 382,810,NO,YES
32373333,1436,original, ,51 484,765,YES,NO
32384886,1434,copy,31737630,82 947,943,NO,NO
31301139,1434,original, ,27 172,391,NO,NO
32381804,1434,copy,32358489,60 780,810,NO,YES
32385053,1434,copy,32385041,56 061,934,NO,YES
32384944,1434,copy,32384940,39 242,934,NO,YES
32384525,1434,copy,32253106,238 353,2073,NO,NO
32384515,1434,copy,32337542,109 642,1566,NO,NO
32384511,1434,original, ,22 405,495,NO,NO
32384342,1434,original, ,42 903,865,NO,NO
32384286,1434,original, ,28 602,636,NO,NO
32384287,1434,original, ,52 438,1026,NO,NO
32385058,1434,copy,32385041,56 061,934,NO,YES
32382885,1434,original, ,53 391,1227,NO,NO
32384945,1434,copy,32384940,39 242,934,NO,YES
32383312,1434,copy,32337542,109 642,1555,NO,NO
32381718,1434,original, ,33 369,710,NO,NO
32383306,1434,copy,32356707,19 068,530,NO,NO
32346684,1436,original, ,27 649,658,NO,NO
32382020,1434,original, ,38 136,736,NO,YES
32381482,1436,original, ,69 599,1468,NO,YES
32381294,1434,copy,32075758,35 276,670,NO,NO
32381089,1434,original, ,114 409,1603,NO,NO
32380448,1434,copy,32282581,42 903,929,NO,NO
32381989,1434,copy,32281896,20 975,645,NO,NO
32379696,1434,copy,32375857,61 972,886,NO,NO
32379612,1434,copy,32315656,26 219,535,NO,NO
32380563,1434,original, ,34 323,749,NO,NO
32381110,1434,original, ,56 251,1127,NO,NO
32379885,1434,original, ,23 835,677,NO,NO
32379753,1434,copy,32373985,61 972,525,NO,NO
32383189,1434,original, ,47 671,865,NO,NO
32383164,1434,original, ,47 671,865,NO,NO
32382584,1434,original, ,38 136,558,NO,NO
32378761,1434,original, ,43 857,717,NO,NO
32378542,1434,original, ,45 764,747,NO,NO
32377428,1434,original, ,38 613,791,NO,NO
32366166,1434,original, ,81 040,770,NO,NO
32382481,1434,original, ,42 903,894,NO,NO
32381455,1436,original, ,48 624,935,NO,NO
27881797,1434,original, ,23 835,567,NO,NO
30117727,1434,original, ,100 108,953,YES,YES
32380734,1434,original, ,42 903,962,NO,NO
32360112,1434,original, ,209 750,1084,NO,NO
32375857,1434,original, ,58 635,861,NO,NO
32375796,1434,copy,32315656,23 835,487,NO,NO
32350510,1434,original, ,24 789,513,NO,NO
32375920,1434,copy,32350510,24 789,513,NO,NO
32375921,1434,original, ,33 369,744,NO,NO
32376052,1434,copy,32351386,16 208,707,NO,NO
32376088,1434,copy,32350510,24 789,513,NO,NO
32376333,1434,copy,32350510,24 789,513,NO,NO
32376101,1434,copy,32315656,23 835,487,NO,NO
30921972,1434,copy,32373985,61 972,525,NO,NO
32376177,1434,copy,32375857,61 972,910,NO,NO
30823315,1434,original, ,23 835,588,NO,NO
32375629,1434,copy,32346357,24 789,792,NO,NO
32376253,1434,copy,32375857,58 635,861,NO,NO
30876640,1434,copy,32373985,61 972,525,NO,NO
32375385,1434,copy,31064930,71 506,599,NO,NO
32376154,1434,copy,32375857,61 972,910,NO,NO
32371398,1434,copy,32269070,68 646,1027,NO,NO
32376391,1434,copy,32315656,23 835,487,NO,NO
32366301,1434,original, ,104 875,953,NO,NO
25746327,1434,original, ,66 739,667,NO,NO
32376065,1434,copy,32315656,25 742,525,NO,NO
32375843,1434,copy,32360298,38 136,554,NO,NO
32375786,1434,copy,32373985,61 972,525,NO,NO
32375749,1434,copy,32360112,221 191,1140,NO,NO
32375487,1434,copy,31371000,100 108,1189,NO,NO
30851120,1434,original, ,50 531,871,NO,NO
32375680,1434,copy,32346596,18 591,827,NO,NO
32375532,1434,copy,32302586,42 903,689,NO,NO
32375186,1434,copy,32349371,42 903,670,NO,NO
32376036,1434,original, ,100 108,1189,NO,NO
32374947,1434,copy,32373985,61 972,525,NO,NO
32378723,1436,original, ,92 481,898,NO,YES
32375979,1434,original, ,48 624,748,NO,NO
32376006,1434,copy,32375857,61 972,886,NO,NO
32376002,1434,copy,32302586,42 903,689,YES,NO
32375717,1434,copy,27067475,61 972,329,NO,NO
32375521,1434,copy,32373985,61 972,525,NO,NO
31371000,1434,original, ,100 108,1189,NO,NO
29243858,1434,original, ,51 484,649,NO,YES
32378665,1434,original, ,66 071,944,NO,NO
32378626,1434,original, ,39 643,944,NO,NO
32378558,1434,original, ,131 571,1462,NO,YES
26651676,1434,original, ,27 649,658,NO,NO
32375054,1434,copy,32311662,44 810,668,NO,NO
32359093,1434,copy,32359085,69 937,810,NO,YES
32359144,1434,copy,32359129,27 229,810,NO,YES
32359205,1434,copy,32359194,28 121,810,NO,YES
32359106,1434,copy,32359099,56 728,810,NO,YES
32375526,1434,copy,32373985,61 972,525,NO,NO
26046704,1434,copy,25775108,133 477,1348,NO,NO
32371918,1434,copy,32360298,38 136,554,NO,NO
32371891,1434,copy,32361651,30 509,606,NO,NO
32375484,1434,copy,32774226,23 359,492,NO,NO
32370880,1434,copy,32360112,221 191,1140,NO,NO
32371127,1434,original, ,65 785,1371,NO,YES
32375132,1434,original, ,74 080,1078,NO,NO
32370133,1434,original, ,34 323,763,NO,NO
32370279,1434,original, ,31 463,828,NO,NO
32363438,1434,original, ,49 577,972,NO,NO
32363484,1434,original, ,43 475,763,NO,NO
32362939,1434,original, ,37 278,810,NO,NO
32362925,1434,copy,32358561,45 382,810,NO,NO
32362921,1434,copy,32358489,60 780,810,NO,NO
32370230,1434,copy,32360298,38 136,554,NO,NO
32275387,1434,original, ,35 753,559,NO,NO
32370907,1434,original, ,34 322,780,NO,NO
32370147,1434,copy,32360298,40 043,581,NO,NO
32359217,1434,original, ,29 417,810,NO,YES
32359171,1434,copy,32359194,28 121,810,NO,YES
32359194,1434,original, ,28 121,810,NO,YES
32359129,1434,original, ,27 229,810,NO,YES
32359099,1434,original, ,56 728,810,NO,YES
32359075,1434,copy,32359085,69 937,810,NO,YES
32359085,1434,original, ,69 937,810,NO,YES
32359051,1434,original, ,46 274,810,NO,YES
32358832,1434,original, ,33 956,810,NO,YES
32358815,1434,original, ,38 251,810,NO,YES
32358792,1434,original, ,58 806,763,NO,YES
32373148,1434,original, ,57 205,852,NO,NO
32372628,1434,original, ,40 997,554,NO,NO
31140228,1434,copy,24227246,18 115,1066,NO,NO
32369453,1434,copy,32360298,40 043,582,NO,NO
32315686,1436,original, ,54 344,958,NO,NO
32367468,1434,original, ,25 742,613,YES,NO
32368107,1434,original, ,71 506,1021,NO,NO
32368091,1434,copy,32224362,38 136,586,NO,NO
32367957,1434,copy,32121620,40 996,867,NO,NO
32370834,1434,copy,32085873,26 695,562,NO,NO
32370124,1434,original, ,58 635,861,NO,NO
32358747,1434,original, ,36 687,763,NO,YES
32358737,1434,copy,32358731,39 586,763,NO,YES
32358724,1434,copy,32358731,39 586,763,NO,YES
32358731,1434,original, ,39 586,763,NO,YES
32358513,1434,copy,32358507,41 950,763,NO,YES
32358507,1434,original, ,41 950,763,NO,YES
32366542,1434,copy,32360298,40 043,582,NO,NO
32358346,1434,original, ,32 797,763,NO,YES
32358286,1434,original, ,48 624,810,NO,YES
32358096,1434,original, ,27 067,810,NO,YES
32358274,1434,copy,32358096,27 067,810,NO,YES
32357736,1434,copy,32357865,60 780,810,NO,YES
32361614,1434,copy,32353428,25 742,644,YES,NO
32357865,1434,original, ,60 780,810,NO,YES
32358051,1434,copy,32358024,64 832,810,NO,YES
32358024,1434,original, ,64 832,810,NO,YES
32358046,1434,copy,32358024,64 832,810,NO,YES
32369254,1434,original, ,40 997,759,YES,NO
32365276,1434,copy,32364001,38 136,689,NO,NO
30915553,1434,original, ,24 789,729,NO,NO
27524760,1434,original, ,39 567,660,NO,NO
32352580,1434,copy,30805362,40 997,772,NO,NO
32362591,1434,copy,32349371,42 999,672,NO,NO
32353012,1434,copy,32226319,49 577,734,NO,NO
32354045,1434,copy,32254657,61 972,879,NO,NO
32274712,1434,original, ,50 054,725,NO,NO
32366663,1434,copy,32360926,20 022,636,YES,NO
32365935,1434,original, ,14 301,499,NO,NO
32363473,1434,original, ,62 925,942,NO,NO
32365705,1434,copy,32360298,38 136,554,NO,NO
32366042,1434,original, ,28 126,625,NO,NO
32365773,1434,original, ,26 695,440,NO,NO
32365710,1434,original, ,23 835,488,NO,NO
32365372,1434,copy,32364001,38 136,689,NO,NO
32364443,1434,copy,32360298,38 136,554,NO,NO
32353311,1436,original, ,88 667,1087,NO,NO
32362037,1434,original, ,128 710,1206,NO,YES
32364780,1434,copy,32364001,38 136,689,NO,NO
32363426,1436,original, ,36 230,666,NO,NO
32363428,1434,copy,32361651,30 509,606,NO,NO
32362575,1434,original, ,42 903,660,NO,NO
32364475,1434,copy,32360298,38 136,554,NO,NO
32364006,1434,copy,32364001,38 136,689,NO,NO
32364001,1434,original, ,38 136,689,NO,NO
32356996,1434,original, ,165 893,2212,NO,NO
32363913,1434,original, ,14 206,597,NO,NO
32363804,1436,original, ,36 230,542,NO,NO
32335222,1434,original, ,47 194,730,NO,NO
32361651,1434,original, ,31 463,629,NO,NO
32363094,1434,original, ,16 685,539,NO,NO
32281314,1436,original, ,15 255,693,NO,NO
32353428,1434,original, ,25 742,644,YES,NO
32362972,1434,copy,32358064,30 795,810,NO,YES
32358369,1434,copy,32358561,43 475,763,NO,YES
32358374,1434,copy,32358561,43 475,763,NO,YES
32358501,1434,copy,32358489,60 780,810,NO,YES
32358489,1434,original, ,60 780,810,NO,YES
32358497,1434,copy,32358489,60 780,810,NO,YES
32358561,1434,original, ,43 475,763,NO,YES
32358531,1434,copy,32358346,32 797,576,NO,YES
32358557,1434,copy,32358346,32 797,576,NO,YES
32362305,1434,original, ,24 789,777,NO,NO
32359515,1434,copy,32356417,123 943,1230,NO,YES
32359582,1434,copy,32359549,84 853,668,NO,NO
32360333,1434,original, ,40 520,1066,NO,NO
32361284,1434,original, ,35 753,964,NO,NO
32357691,1434,original, ,48 624,810,NO,YES
32357729,1434,original, ,40 520,810,NO,YES
32323111,1434,original, ,33 369,1113,NO,NO
32357742,1434,original, ,25 122,810,NO,YES
32358085,1434,copy,32358064,30 795,810,NO,YES
32358090,1434,copy,32358064,30 795,810,NO,YES
32358064,1434,original, ,30 795,810,NO,YES
32358313,1434,original, ,37 278,810,NO,YES
32358325,1434,copy,32358313,37 278,810,NO,YES
32358340,1434,copy,32358313,37 278,810,NO,YES
32358222,1434,original, ,114 409,1179,NO,NO
32361595,1434,copy,32353428,25 742,644,YES,NO
32361561,1434,copy,32353428,25 742,644,YES,NO
32360744,1434,original, ,24 789,521,NO,NO
32360926,1434,original, ,20 022,636,NO,NO
32328407,1434,original, ,14 301,911,NO,NO
32360931,1434,copy,32357691,48 624,810,NO,YES
32342338,1434,original, ,61 972,1393,NO,YES
32360298,1434,original, ,38 136,554,NO,NO
32251279,1434,original, ,90 574,1007,NO,NO
32359952,1434,copy,32356707,19 068,530,NO,NO
32360420,1434,copy,32357729,40 520,810,NO,YES
32360312,1434,copy,32357742,25 122,810,NO,YES
32357726,1434,copy,32357688,49 577,972,NO,NO
32357688,1434,original, ,49 577,972,NO,NO
32359605,1434,copy,32359549,84 853,668,NO,NO
32359549,1434,original, ,84 853,668,NO,NO
32359522,1434,copy,32356417,123 943,1230,NO,YES
32359455,1434,copy,32356417,123 943,1230,NO,YES
32357884,1434,copy,32357865,60 780,810,NO,YES
32358277,1434,copy,32358096,27 067,810,NO,YES
32358298,1434,copy,32358286,48 624,810,NO,YES
32358358,1434,copy,32358346,32 797,763,NO,YES
32358754,1434,copy,32358747,36 687,763,NO,YES
32358798,1434,copy,32358792,58 806,763,NO,YES
32358824,1434,original, ,38 251,810,NO,YES
32358846,1434,copy,32358832,33 956,810,NO,YES
32359057,1434,copy,32359051,46 274,810,NO,YES
32359234,1434,copy,32359217,29 417,810,NO,YES
32359251,1434,copy,32359217,29 417,810,NO,YES
32359185,1434,copy,32239373,143 012,1141,NO,NO
32359151,1434,copy,32359129,27 229,810,NO,YES
32359114,1434,copy,32359099,56 728,810,NO,YES
32359071,1434,copy,32359051,46 274,810,NO,YES
32358974,1434,copy,32356707,19 068,531,NO,NO
32304524,1436,original, ,45 764,845,NO,NO
32358851,1434,copy,32358832,33 956,810,NO,YES
32358828,1434,original, ,38 251,810,NO,YES
32358807,1434,copy,32358792,58 806,763,NO,YES
32358785,1434,copy,32358747,36 687,763,NO,YES
32350552,1434,copy,32345763,40 043,852,NO,NO
32358461,1434,copy,32356449,84 853,668,YES,NO
32358518,1434,copy,32358507,41 950,763,NO,YES
32358428,1434,copy,32356417,123 943,1230,YES,YES
32358365,1434,copy,32358346,32 797,763,NO,YES
32358303,1434,copy,32358286,48 624,810,NO,YES
32350827,1434,original, ,44 810,896,NO,NO
32355505,1434,copy,32347329,61 972,1169,NO,NO
32347554,1434,original, ,32 892,477,NO,NO
32356918,1434,original, ,71 506,1703,NO,NO
32355489,1434,copy,32347931,45 764,698,NO,NO
32355462,1434,original, ,37 183,855,YES,NO
32355384,1434,original, ,18 591,541,NO,NO
32355278,1434,copy,32345770,61 972,888,NO,NO
32356449,1434,original, ,81 517,642,NO,NO
32356575,1434,original, ,34 323,767,NO,NO
32356707,1434,original, ,19 068,531,NO,NO
32353052,1434,copy,32309235,82 947,1063,NO,NO
32356527,1434,original, ,13 062,379,NO,NO
32356496,1434,original, ,61 972,1135,NO,NO
32356417,1434,original, ,123 943,1230,NO,YES
32356401,1434,original, ,30 986,543,NO,NO
32356015,1436,copy,30536645,18 115,473,NO,NO
28093427,1434,copy,32247079,42 903,383,NO,NO
32354948,1434,original, ,57 205,850,NO,NO
32354704,1434,original, ,90 574,1115,NO,NO
25930250,1436,original, ,35 753,559,NO,NO
32341948,1434,copy,32344961,37 183,514,NO,NO
32202230,1434,original, ,75 129,2424,NO,NO
32344364,1434,copy,32330385,60 065,1001,NO,NO
32351781,1434,copy,32345763,39 090,831,NO,NO
32352124,1434,copy,32215333,49 577,756,NO,NO
32354810,1434,original, ,14 778,461,NO,NO
32352307,1434,original, ,37 183,715,NO,NO
32351797,1434,copy,32008781,123 943,1137,NO,NO
32351789,1434,copy,31942112,271 722,2123,NO,NO
32351449,1434,copy,32216091,61 972,674,NO,NO
32094492,1434,original, ,86 760,998,NO,NO
32351386,1434,original, ,16 208,707,NO,NO
32350516,1434,copy,32345763,40 043,852,NO,NO
32074010,1434,original, ,38 041,865,NO,NO
32350427,1434,copy,32349371,42 999,671,NO,NO
32341596,1434,copy,32340302,111 549,1770,NO,NO
32311320,1434,original, ,234 539,1907,NO,NO
32311310,1434,original, ,233 585,1914,NO,NO
32350106,1434,copy,32349371,42 999,671,NO,NO
32351194,1434,copy,32349371,42 999,671,NO,NO
32351003,1434,original, ,50 531,1176,NO,NO
32351786,1434,original, ,80 086,1144,NO,NO
32351780,1434,copy,32340695,26 695,708,NO,NO
32351741,1434,copy,32320971,76 273,1205,NO,NO
32349666,1434,copy,32347931,45 764,698,NO,NO
32349371,1434,original, ,42 999,671,NO,NO
32348497,1434,copy,32330378,76 273,1205,NO,NO
32351209,1434,copy,32345763,39 090,831,NO,NO
32336418,1434,copy,32236215,47 671,851,NO,NO
